0.006	0.00325
-0.030384064		0.097886805		1734.145542
-0.031124757		0.098849706		1755.320085
-0.031569172		0.099368191		1777.380135
-0.031346964		0.100182953		1804.873896
-0.031717311		0.101664339		1831.04171
-0.032161726		0.102330962		1856.309932
-0.032680211		0.10359014		1880.892666
-0.033494973		0.104034555		1903.528315
-0.034309735		0.105293733		1921.91494
-0.034754151		0.106108495		1943.226722
-0.03490229		0.105812218		1978.451842
-0.035124497		0.105664079		2018.099672
-0.034606013		0.10662698		2047.750976
-0.035568913		0.107886158		2075.397749
-0.036457744		0.107515811		2091.476791
-0.036828091		0.108552781		2105.065903
-0.037050299		0.108478712		2128.654786
-0.037272507		0.109071266		2157.633752
-0.038679823		0.111219275		2190.068583
-0.038679823		0.111441483		2214.825277
-0.038383546		0.111885899		2228.032757
-0.0389761		0.112922869		2256.85976
-0.039790862		0.113219146		2282.604593
-0.041124109		0.113145076		2303.972627
-0.041420386		0.113589492		2334.143986
-0.04201294		0.113959839		2365.930806
-0.041716663		0.113885769		2393.673174
-0.04105004		0.114182046		2418.518009
-0.042901772		0.11484867		2444.565764
-0.043123979		0.115144947		2462.708651
-0.043568395		0.115441224		2484.409221
-0.043716534		0.115515293		2515.3141
-0.043790603		0.11692261		2541.175739
-0.044383157		0.116552263		2567.371842
-0.045420127		0.117367025		2585.194334
-0.045271988		0.117070748		2608.688112
-0.046086751		0.117737372		2627.878697
-0.04616082		0.118626203		2650.751545
-0.046679305		0.118848411		2677.536788
-0.047642205		0.118181787		2717.258954
-0.04712372		0.117737372		2752.495858
-0.047494067		0.117811441		2770.132955
-0.04719779		0.118329926		2792.236979
-0.048382898		0.118626203		2811.882336
-0.049568007		0.117959579		2830.552615
-0.049568007		0.118403995		2861.565051
-0.049938353		0.118626203		2890.388858
-0.051049392		0.118848411		2917.487856
-0.052012293		0.119292826		2938.804902
-0.051419738		0.119440965		2956.970805
-0.051567877		0.119292826		2975.572198
-0.052086362		0.119663173		3002.114831
-0.052604847		0.120181658		3028.950343
-0.053493678		0.119144688		3062.700629
-0.05327147		0.117663302		3105
-0.052901124		0.117811441		3126.868579
-0.053864025		0.117811441		3137.216546
-0.054086232		0.117589233		3171.476791
-0.054604717		0.117515164		3192.483124
-0.05534541		0.11692261		3207.94651
-0.055715757		0.116626333		3234.847918
-0.055863895		0.117589233		3266.565051
-0.056604588		0.117589233		3289.600096
-0.057197142		0.117515164		3312.617611
-0.057197142		0.11692261		3339.385518
-0.058085973		0.116700402		3356.980231
-0.05845632		0.117070748		3382.829077
-0.058900735		0.116996679		3407.357848
-0.059048874		0.114552393		3454.143587
-0.058974805		0.114700531		3485.934368
-0.058974805		0.114774601		3510
-0.059345151		0.115144947		3535.953376
-0.060752467		0.115293086		3549.513844
-0.061567229		0.114182046		3563.039445
-0.062011645		0.112922869		3590.154178
-0.062381992		0.111811829		3611.129189
-0.062900476		0.112700661		3643.381905
-0.062752338		0.111663691		3663.434949
-0.063418961		0.111663691		3690
-0.064159654		0.111515552		3710.136303
-0.064307793		0.111293345		3727.746805
-0.064974416		0.110997067		3748.055247
-0.065715109		0.109293474		3786.645278
-0.065344763		0.107812089		3832.125016
-0.065789178		0.107738019		3853.529572
-0.066307663		0.106775119		3878.711438
-0.067270564		0.10662698		3894.96279
-0.067122425		0.105886287		3914.356254
-0.06764091		0.105367802		3935.709038
-0.068233464		0.10462711		3965.844566
-0.068974157		0.104701179		3990.884945
-0.068900088		0.103960486		4019.931417
-0.068974157		0.102923516		4044.375372
-0.068974157		0.102923516		4064.456755
-0.070085196		0.102108754		4084.789132
-0.070233335		0.100997715		4115.376435
-0.070974028		0.100108884		4140
-0.071418443		0.098183082		4179.936383
-0.071936928		0.097516459		4203.225075
-0.071936928		0.096479489		4225.946446
-0.072085067		0.096109143		4248.569131
-0.07282576		0.095516588		4269.574774
-0.073270175		0.09433148		4293.22116
-0.073344245		0.093442649		4319.028978
-0.073714591		0.092998233		4347.216112
-0.074307145		0.092553817		4374.757963
-0.074455284		0.091590917		4397.735226
-0.074973769		0.090850224		4422.824398
-0.074603422		0.09025767		4439.804751
-0.076307016		0.088776284		4462.341226
-0.077343986		0.086850483		4490.371844
-0.077640263		0.085813513		4524.227745
-0.078825371		0.084998751		4549.939216
-0.078158748		0.08307295		4578.231711
-0.079343856		0.082184119		4590.447614
-0.078380955		0.081443426		4616.17529
-0.079343856		0.079813902		4639.899092
-0.079714202		0.079369486		4662.474432
-0.079566064		0.078110308		4695.030431
-0.079862341		0.076554853		4719.559668
-0.080899311		0.076036369		4749.062715
-0.081565934		0.074999399		4767.745425
-0.08201035		0.073740221		4783.371332
-0.082602904		0.072184766		4805.991496
-0.082528835		0.072332905		4832.020526
-0.083862082		0.069814549		4868.880659
-0.08401022		0.06766654		4907.29061
-0.083713943		0.066185155		4929.102235
-0.083788013		0.065074116		4947.780344
-0.085713814		0.064111215		4963.585991
-0.085269398		0.062777968		4988.873067
-0.085269398		0.060778097		5012.393322
-0.085861952		0.059592989		5046.033253
-0.086232299		0.058704158		5073.562744
-0.086972992		0.057519049		5096.309932
-0.087565546		0.056333941		5119.131475
-0.087935892		0.055000694		5140.26514
-0.088084031		0.053593378		5158.574605
-0.088306239		0.052186061		5182.715674
-0.088676585		0.049815844		5218.363423
-0.08919507		0.047371558		5259.805571
-0.089417278		0.045816103		5288.286065
-0.089787624		0.044482856		5307.295124
-0.089861693		0.04307554		5326.871432
-0.091046802		0.041520085		5348.031743
-0.091120871		0.039298007		5368.363964
-0.09126901		0.038112899		5393.316136
-0.091417148		0.036853721		5419.90375
-0.092898534		0.03589082		5448.76853
-0.093120742		0.034483504		5468.459024
-0.09326888		0.032779911		5489.541644
-0.093935504		0.031150387		5509.817153
-0.094009573		0.029891209		5530.205768
-0.094157711		0.029076447		5554.767169
-0.095120612		0.025891468		5599.502449
-0.095565028		0.02263242		5630.063617
-0.095713166		0.02159545		5659.438989
-0.095565028		0.020262203		5678.530766
-0.096527928		0.017743847		5700.256437
-0.096898275		0.015892115		5722.403729
-0.096898275		0.013966314		5736.740779
-0.097268621		0.012781206		5767.06673
-0.097935245		0.011744236		5792.295976
-0.098898145		0.013225621		5795.85836
-0.099712907		0.015892115		5789.566576
-0.099638838		0.017595709		5784.641662
-0.099638838		0.019151164		5778.749758
-0.099786977		0.021817658		5773.438188
-0.1004536		0.024706359		5766.546291
-0.100749877		0.027002507		5764.219095
-0.101416501		0.029520862		5763.310942
-0.102305332		0.031298525		5754.805571
-0.102453471		0.033372465		5749.237463
-0.103120094		0.035742682		5746.414009
-0.103416371		0.037224067		5744.375765
-0.103860787		0.039446146		5740.218923
-0.105119965		0.041742293		5731.539824
-0.105786588		0.043742164		5730.802514
-0.106305073		0.045519826		5723.226722
-0.106675419		0.047667835		5717.726311
-0.106971696		0.049667706		5717.944046
-0.107490181		0.052037923		5710.552615
-0.108156805		0.053593378		5709.47246
-0.10867529		0.056185802		5706.957106
-0.109045636		0.058111603		5704.172547
-0.109415983		0.060037405		5701.115332
-0.109564121		0.062111344		5698.300756
-0.110527022		0.064037146		5697.552812
-0.110971437		0.066037016		5696.17529
-0.110823299		0.068851649		5692.328656
-0.111119576		0.070555242		5690.497341
-0.111415853		0.072036628		5690.725559
-0.112378754		0.073369875		5682.47511
-0.112304684		0.075073468		5681.496563
-0.112971308		0.077147408		5677.932758
-0.113267585		0.078776932		5673.338471
-0.114082347		0.080332387		5672.838788
-0.114526763		0.082406326		5672.935673
-0.115267456		0.08410992		5667.990446
-0.115711871		0.086628275		5662.47618
-0.116304425		0.087887453		5661.797646
-0.116674772		0.089961393		5656.607502
-0.117563603		0.091739055		5650.529698
-0.117489534		0.093516718		5645.224859
-0.118008019		0.094998104		5642.650124
-0.118600573		0.096479489		5637.154942
-0.119119058		0.098257152		5628.257222
-0.119415335		0.099960745		5623.15239
-0.120156028		0.1015162		5618.157227
-0.120748582		0.103145724		5609.981639
-0.121192998		0.104404902		5598.853159
-0.12304473		0.105812218		5595.101098
-0.122748453		0.108404643		5568.197566
-0.123563215		0.109811959		5556.279604
-0.12400763		0.111515552		5543.130102
-0.124081699		0.114033908		5518.673146
-0.12400763		0.115070878		5506.38954
-0.124229838		0.11692261		5495.630683
-0.124081699		0.119218757		5509.767169
-0.124526115		0.120626073		5504.981633
-0.124896462		0.122107459		5500.573523
-0.1250446		0.122551875		5498.637131
-0.125859362		0.123885122		5492.070031
-0.126451916		0.125514646		5490.643746
-0.127044471		0.126477546		5485.829563
-0.127933302		0.127366378		5486.149361
-0.12808144		0.128477417		5485.364537
-0.12815551		0.129662525		5477.124998
-0.12815551		0.13121798		5469.567171
-0.128822133		0.132625296		5470.924902
-0.129562826		0.133736336		5471.060996
-0.130081311		0.134773305		5471.24135
-0.130673865		0.135810275		5466.665959
-0.131266419		0.137143522		5464.746837
-0.132303389		0.138328631		5461.630954
-0.132673736		0.139513739		5463.012109
-0.13326629		0.14047664		5458.547939
-0.133488498		0.14151361		5456.309932
-0.133932913		0.142772787		5453.130102
-0.135043953		0.144476381		5451.869992
-0.135488368		0.145365212		5453.035711
-0.135932784		0.145883697		5448.084812
-0.136229061		0.146328113		5444.652757
-0.136747546		0.147735429		5441.987212
-0.137191962		0.148920537		5441.987212
-0.137488239		0.149364953		5439.187518
-0.137488239		0.150105646		5435.242037
-0.137858585		0.151364824		5426.328293
-0.138525209		0.152698071		5424.70243
-0.138821486		0.152253655		5407.253195
-0.139043693		0.153660971		5401.57655
-0.139117763		0.154105387		5399.479144
-0.140006594		0.155142357		5393.136308
-0.140228802		0.156105257		5387.799531
-0.140969495		0.157364435		5383.988823
-0.142006465		0.158105128		5374.983107
-0.142080534		0.158697682		5367.567443
-0.142376811		0.159364305		5360.063617
-0.142895296		0.160030929		5355.698694
-0.143265642		0.160771622		5352.540956
-0.143784127		0.161364176		5348.884496
-0.143710058		0.161808592		5345.031644
-0.144302612		0.162475215		5343.690068
-0.144821097		0.163215908		5340.393263
-0.145265513		0.163882531		5339.232817
-0.145413651		0.164326947		5336.358208
-0.145635859		0.164919501		5333.604115
-0.146228413		0.165586125		5327.850318
-0.146746898		0.166326818		5325.376251
-0.147857937		0.16714158		5324.582942
-0.148228284		0.167660065		5318.575233
-0.148968977		0.168178549		5317.624193
-0.149413392		0.168919242		5314.799836
-0.1496356		0.168993312		5316.146626
-0.149709669		0.16914145		5314.911788
-0.150228154		0.169511796		5314.502189
-0.150894778		0.169956212		5311.374835
-0.151265124		0.17017842		5311.877877
-0.152820579		0.170770974		5307.44385
-0.152672441		0.17217829		5304.340518
-0.153264995		0.172104221		5304.289407
-0.154376034		0.172030152		5301.950938
-0.154968588		0.172548637		5290.114835
-0.154968588		0.173067122		5282.667641
-0.155264865		0.173363399		5275.341645
-0.155635212		0.174178161		5269.727988
-0.155561142		0.174474438		5258.233825
-0.155857419		0.174696646		5241.09234
-0.155709281		0.174548507		5225.877393
-0.156375904		0.174474438		5196.425294
-0.157635082		0.1752892		5175.690277
-0.158301706		0.175659546		5163.424811
-0.158672052		0.175955824		5157.407575
-0.158968329		0.176400239		5151.801409
-0.159486814		0.176622447		5145.101098
-0.160523784		0.176622447		5147.904448
-0.160671922		0.177289071		5144.400021
-0.160745992		0.177733486		5139.926246
-0.16089413		0.177955694		5135.505478
-0.161264477		0.17832604		5131.952509
-0.162153308		0.178696387		5131.84761
-0.162301447		0.178177902		5133.850639
-0.162894001		0.178177902		5129.449096
-0.163486555		0.17840011		5128.363423
-0.163634694		0.178548248		5127.324573
-0.163634694		0.17840011		5125.192046
-0.163708763		0.178474179		5124.709919
-0.164375386		0.178177902		5120.371844
-0.164819802		0.177807555		5117.735226
-0.16504201		0.177140932		5117.074001
-0.165930841		0.177140932		5110.665191
-0.166597465		0.177066863		5106.557079
-0.167980817		0.177062506		5099.275307
-0.168484053		0.177546135		5096.056413
